block,street_name,average_floor_area_sqm,max_floor_area_sqm,min_floor_area_sqm
115,EDGEFIELD PLAINS,129.78,130.0,129.0
485,ADMIRALTY LINK,85.2,86.0,85.0
482,ADMIRALTY LINK,86.74,87.0,86.0
319A,ANCHORVALE DR,106.4,115.0,89.0
184A,RIVERVALE CRES,100.61,110.0,90.0
159A,RIVERVALE CRES,94.51,112.0,90.0
764,WOODLANDS CIRCLE,101.48,111.0,90.0
686C,WOODLANDS DR 73,114.37,116.0,113.0
483,SEGAR RD,109.21,128.0,91.0
805,KING GEORGE'S AVE,44.0,44.0,44.0
138,EDGEDALE PLAINS,103.06,112.0,90.0
163B,PUNGGOL CTRL,108.5,114.0,94.0
642A,PUNGGOL DR,103.49,112.0,90.0
105C,EDGEFIELD PLAINS,102.44,110.0,90.0
176C,EDGEFIELD PLAINS,105.58,111.0,90.0
106C,PUNGGOL FIELD,100.64,111.0,85.0
163A,PUNGGOL CTRL,107.55,114.0,95.0
296,PUNGGOL CTRL,103.65,110.0,90.0
192,PUNGGOL CTRL,123.77,128.0,110.0
17,DOVER CRES,96.64,112.0,87.0
491,ADMIRALTY LINK,99.85,112.0,90.0
184B,RIVERVALE CRES,103.82,110.0,90.0
313C,ANCHORVALE RD,104.63,110.0,92.0
157B,RIVERVALE CRES,104.26,112.0,90.0
686B,WOODLANDS DR 73,101.53,115.0,93.0
689B,WOODLANDS DR 75,100.72,110.0,90.0
391,BT BATOK WEST AVE 5,90.62,92.0,86.0
20,JLN MEMBINA,101.48,110.0,90.0
21,JLN MEMBINA,88.31,90.0,85.0
979A,BUANGKOK CRES,100.0,110.0,90.0
980D,BUANGKOK CRES,98.33,110.0,90.0
656B,JURONG WEST ST 61,125.37,133.0,111.0
653A,JURONG WEST ST 61,110.26,111.0,110.0
13,FARRER PK RD,95.51,110.0,90.0
109B,EDGEDALE PLAINS,103.98,111.0,90.0
102A,PUNGGOL FIELD,103.33,110.0,90.0
175B,PUNGGOL FIELD,103.32,111.0,90.0
117,EDGEFIELD PLAINS,114.41,130.0,94.0
174B,EDGEDALE PLAINS,105.32,112.0,90.0
320C,ANCHORVALE DR,125.65,127.0,125.0
764A,WOODLANDS CIRCLE,101.7,111.0,90.0
118D,JLN MEMBINA,90.99,92.0,90.0
617,BT PANJANG RING RD,130.27,131.0,130.0
692A,CHOA CHU KANG CRES,99.28,110.0,90.0
691B,CHOA CHU KANG CRES,100.86,110.0,90.0
211,HOUGANG ST 21,72.28,82.0,68.0
981C,BUANGKOK CRES,98.81,110.0,90.0
63,TEBAN GDNS RD,110.15,115.0,90.0
656D,JURONG WEST ST 61,125.19,132.0,112.0
11,FARRER PK RD,94.65,110.0,90.0
813,JELLICOE RD,97.72,110.0,90.0
638B,PUNGGOL DR,107.0,112.0,90.0
638C,PUNGGOL DR,107.09,112.0,90.0
642B,PUNGGOL DR,102.9,112.0,91.0
486,ADMIRALTY LINK,99.44,112.0,90.0
484,ADMIRALTY LINK,104.6,111.0,90.0
765,WOODLANDS CIRCLE,90.3,91.0,90.0
690A,WOODLANDS DR 75,104.38,111.0,90.0
347,ANG MO KIO AVE 3,67.0,67.0,67.0
622,BT BATOK CTRL,103.46,113.0,90.0
473,SEGAR RD,110.03,128.0,91.0
629,SENJA RD,99.79,110.0,90.0
690B,CHOA CHU KANG CRES,120.83,125.0,110.0
978D,BUANGKOK CRES,98.15,110.0,90.0
978C,BUANGKOK CRES,99.8,110.0,90.0
637,JURONG WEST ST 61,105.94,110.0,90.0
174C,EDGEDALE PLAINS,101.19,112.0,90.0
109D,EDGEDALE PLAINS,110.08,111.0,110.0
197B,PUNGGOL FIELD,110.23,112.0,110.0
193,EDGEFIELD PLAINS,105.48,112.0,90.0
295,PUNGGOL CTRL,105.59,110.0,90.0
121,LOR 2 TOA PAYOH,113.04,128.0,100.0
767,WOODLANDS CIRCLE,101.63,111.0,90.0
690D,WOODLANDS DR 75,101.58,110.0,90.0
77A,REDHILL RD,100.72,115.0,90.0
981A,BUANGKOK CRES,95.71,110.0,90.0
653B,JURONG WEST ST 61,110.69,111.0,110.0
271C,JURONG WEST ST 24,112.22,115.0,112.0
108B,MCNAIR RD,99.32,119.0,86.0
161B,PUNGGOL CTRL,106.15,114.0,94.0
294,PUNGGOL CTRL,105.24,110.0,90.0
172C,EDGEDALE PLAINS,105.19,110.0,85.0
103A,EDGEFIELD PLAINS,110.0,110.0,110.0
637B,PUNGGOL DR,105.54,111.0,90.0
18,DOVER CRES,97.4,112.0,87.0
493,ADMIRALTY LINK,100.98,112.0,90.0
314D,ANCHORVALE LINK,116.42,125.0,92.0
318B,ANCHORVALE LINK,107.9,111.0,92.0
689D,WOODLANDS DR 75,99.79,110.0,90.0
688C,WOODLANDS DR 75,104.8,111.0,90.0
386,BT BATOK WEST AVE 5,95.03,118.0,90.0
625,SENJA RD,101.1,110.0,90.0
691A,CHOA CHU KANG CRES,99.84,110.0,90.0
271A,JURONG WEST ST 24,103.63,113.0,94.0
271D,JURONG WEST ST 24,107.21,113.0,94.0
642D,PUNGGOL DR,102.66,112.0,91.0
173A,PUNGGOL FIELD,105.11,111.0,85.0
173B,PUNGGOL FIELD,105.33,112.0,90.0
646,PUNGGOL CTRL,106.02,110.0,90.0
641A,PUNGGOL DR,105.05,112.0,91.0
186,PUNGGOL CTRL,122.37,128.0,110.0
492,ADMIRALTY LINK,100.98,112.0,90.0
509A,WELLINGTON CIRCLE,99.09,110.0,90.0
355A,SEMBAWANG WAY,110.0,110.0,110.0
403C,FERNVALE LANE,102.06,112.0,93.0
407B,FERNVALE RD,99.73,110.0,90.0
315B,ANCHORVALE RD,119.81,125.0,110.0
157C,RIVERVALE CRES,105.27,112.0,91.0
690F,WOODLANDS DR 75,95.97,110.0,90.0
981B,BUANGKOK CRES,101.5,110.0,90.0
172A,EDGEDALE PLAINS,100.77,110.0,85.0
132,EDGEDALE PLAINS,106.2,112.0,91.0
107A,EDGEFIELD PLAINS,110.06,111.0,110.0
293,PUNGGOL CTRL,104.4,110.0,90.0
643,PUNGGOL CTRL,105.7,110.0,90.0
19,DOVER CRES,95.92,112.0,87.0
316B,ANCHORVALE LINK,118.57,125.0,110.0
690E,WOODLANDS DR 75,98.06,110.0,90.0
17A,TELOK BLANGAH CRES,105.27,120.0,99.0
984A,BUANGKOK LINK,85.0,85.0,85.0
271B,JURONG WEST ST 24,103.97,113.0,94.0
272B,JURONG WEST ST 24,112.14,113.0,112.0
161A,PUNGGOL CTRL,107.88,114.0,95.0
176A,EDGEFIELD PLAINS,110.07,111.0,110.0
110A,PUNGGOL FIELD,105.08,111.0,85.0
297,PUNGGOL CTRL,103.81,110.0,93.0
191,PUNGGOL CTRL,122.55,128.0,110.0
412A,FERNVALE LINK,108.17,114.0,95.0
315A,ANCHORVALE RD,118.3,125.0,110.0
690C,WOODLANDS DR 75,101.28,110.0,90.0
688E,WOODLANDS DR 75,103.17,111.0,90.0
384,BT BATOK WEST AVE 5,93.2,118.0,90.0
626,SENJA RD,100.42,110.0,90.0
272C,JURONG WEST ST 24,103.89,114.0,94.0
272D,JURONG WEST ST 24,104.35,115.0,94.0
651,PUNGGOL CTRL,105.15,110.0,90.0
201C,PUNGGOL FIELD,103.14,110.0,90.0
183,EDGEFIELD PLAINS,120.47,128.0,110.0
313D,ANCHORVALE RD,118.4,125.0,92.0
158B,RIVERVALE CRES,105.5,112.0,91.0
16,MARSILING LANE,45.0,45.0,45.0
690B,WOODLANDS DR 75,101.36,110.0,90.0
979C,BUANGKOK CRES,103.62,110.0,90.0
272A,JURONG WEST ST 24,101.2,115.0,93.0
299,PUNGGOL CTRL,103.14,110.0,91.0
638A,PUNGGOL DR,104.6,112.0,92.0
201D,PUNGGOL FIELD,105.36,110.0,90.0
202B,PUNGGOL FIELD,99.06,110.0,85.0
504A,MONTREAL DR,130.0,130.0,130.0
588B,MONTREAL DR,125.0,125.0,125.0
413B,FERNVALE LINK,106.34,114.0,95.0
688B,WOODLANDS DR 75,102.22,110.0,90.0
688F,WOODLANDS DR 75,101.02,110.0,90.0
106,BEDOK NTH AVE 4,45.0,45.0,45.0
621,BT BATOK CTRL,101.09,113.0,90.0
385,BT BATOK WEST AVE 5,95.09,115.0,86.0
4A,BOON TIONG RD,115.0,115.0,115.0
627,SENJA RD,101.32,110.0,90.0
16,JLN TENTERAM,85.72,106.0,75.0
201A,PUNGGOL FIELD,103.55,110.0,90.0
642C,PUNGGOL DR,102.87,111.0,90.0
103C,EDGEFIELD PLAINS,110.0,110.0,110.0
160B,PUNGGOL CTRL,105.74,114.0,94.0
637D,PUNGGOL DR,105.31,112.0,90.0
181,EDGEFIELD PLAINS,122.1,128.0,110.0
312A,ANCHORVALE LANE,123.47,130.0,111.0
406B,FERNVALE RD,103.96,110.0,90.0
541,BEDOK NTH ST 3,45.0,45.0,45.0
654A,JURONG WEST ST 61,110.28,111.0,110.0
654B,JURONG WEST ST 61,110.24,111.0,110.0
182,EDGEFIELD PLAINS,122.0,128.0,110.0
162A,PUNGGOL CTRL,109.46,114.0,95.0
641B,PUNGGOL DR,107.92,112.0,90.0
207B,COMPASSVALE LANE,105.37,110.0,92.0
316C,ANCHORVALE LINK,118.77,125.0,110.0
405C,FERNVALE LANE,100.27,112.0,93.0
406C,FERNVALE RD,102.8,110.0,90.0
291C,COMPASSVALE ST,125.0,125.0,125.0
514,BEDOK NTH AVE 2,45.0,45.0,45.0
620,BT BATOK CTRL,103.63,113.0,90.0
190,PUNGGOL CTRL,123.09,128.0,110.0
403B,FERNVALE LANE,101.62,112.0,93.0
408B,FERNVALE RD,100.11,115.0,95.0
101,BEDOK NTH AVE 4,45.0,45.0,45.0
39,JLN TIGA,99.83,111.0,93.0
985B,BUANGKOK CRES,110.0,110.0,110.0
984D,BUANGKOK LINK,110.0,110.0,110.0
204B,PUNGGOL FIELD,104.71,110.0,90.0
188,PUNGGOL CTRL,121.38,128.0,110.0
18,GHIM MOH RD,45.0,45.0,45.0
508C,WELLINGTON CIRCLE,86.71,90.0,85.0
207D,COMPASSVALE LANE,89.63,92.0,85.0
407A,FERNVALE RD,98.4,110.0,90.0
52,LOR 6 TOA PAYOH,43.22,52.0,40.0
688D,WOODLANDS DR 75,104.78,111.0,90.0
705,YISHUN AVE 5,73.95,96.0,67.0
103,YISHUN RING RD,70.2,93.0,67.0
395,BT BATOK WEST AVE 5,90.72,92.0,86.0
671A,KLANG LANE,82.06,105.0,75.0
984C,BUANGKOK LINK,97.54,110.0,90.0
985A,BUANGKOK CRES,85.0,85.0,85.0
984B,BUANGKOK LINK,110.0,110.0,110.0
184,EDGEFIELD PLAINS,121.84,128.0,110.0
637A,PUNGGOL DR,106.55,112.0,92.0
637C,PUNGGOL DR,107.09,112.0,90.0
185,EDGEFIELD PLAINS,121.55,128.0,110.0
207A,COMPASSVALE LANE,92.0,92.0,92.0
394,BT BATOK WEST AVE 5,104.09,118.0,92.0
387,BT BATOK WEST AVE 5,118.0,118.0,118.0
390,BT BATOK WEST AVE 5,118.0,118.0,118.0
981D,BUANGKOK CRES,103.48,110.0,90.0
466A,SEMBAWANG DR,97.15,113.0,90.0
510B,WELLINGTON CIRCLE,98.8,110.0,90.0
506A,WELLINGTON CIRCLE,130.0,130.0,130.0
412B,FERNVALE LINK,109.0,114.0,95.0
413A,FERNVALE LINK,108.0,114.0,95.0
388,BT BATOK WEST AVE 5,114.98,118.0,110.0
2A,UPP BOON KENG RD,92.1,110.0,85.0
187,PUNGGOL CTRL,121.49,128.0,110.0
202A,COMPASSVALE DR,130.0,130.0,130.0
654C,JURONG WEST ST 61,110.31,111.0,110.0
160A,PUNGGOL CTRL,106.47,114.0,95.0
510A,WELLINGTON CIRCLE,90.0,90.0,90.0
404A,FERNVALE LANE,102.38,112.0,93.0
406A,FERNVALE RD,98.66,110.0,90.0
461,CLEMENTI AVE 3,94.91,110.0,90.0
121,YUAN CHING RD,61.41,69.0,60.0
652,PUNGGOL CTRL,104.4,110.0,90.0
466B,SEMBAWANG DR,98.28,113.0,90.0
483,ADMIRALTY LINK,106.87,111.0,90.0
503A,CANBERRA LINK,130.0,130.0,130.0
183,BEDOK NTH RD,91.0,92.0,85.0
202A,PUNGGOL FIELD,105.97,110.0,85.0
203B,PUNGGOL FIELD,105.0,110.0,85.0
146,LOR 2 TOA PAYOH,91.93,110.0,86.0
38,BEDOK STH RD,44.0,44.0,44.0
916,JURONG WEST ST 91,79.62,103.0,73.0
671B,JURONG WEST ST 65,125.52,127.0,125.0
180,BEDOK NTH RD,90.83,110.0,85.0
671C,JURONG WEST ST 65,125.4,127.0,125.0
647,PUNGGOL CTRL,102.57,110.0,90.0
268D,COMPASSVALE LINK,96.36,111.0,90.0
405B,FERNVALE LANE,106.2,112.0,93.0
204D,COMPASSVALE DR,130.0,130.0,130.0
324C,SENGKANG EAST WAY,125.76,127.0,125.0
145,LOR 2 TOA PAYOH,93.6,110.0,86.0
35,EUNOS CRES,85.87,110.0,60.0
19,JLN TENTERAM,95.07,105.0,85.0
166B,PUNGGOL CTRL,107.65,114.0,94.0
48,STRATHMORE AVE,92.8,110.0,85.0
262C,COMPASSVALE ST,130.0,130.0,130.0
152,LOR 2 TOA PAYOH,94.77,110.0,86.0
185,BEDOK NTH RD,91.22,92.0,85.0
201B,PUNGGOL FIELD,102.38,110.0,90.0
207C,COMPASSVALE LANE,107.63,110.0,92.0
306B,ANCHORVALE LINK,126.06,128.0,125.0
113,BEDOK NTH ST 2,44.0,44.0,44.0
114,BEDOK NTH ST 2,44.0,44.0,44.0
47,JLN TIGA,97.94,110.0,85.0
2C,UPP BOON KENG RD,95.0,110.0,90.0
403D,FERNVALE LANE,102.46,115.0,92.0
409A,FERNVALE RD,105.81,115.0,95.0
165A,PUNGGOL CTRL,106.68,114.0,95.0
508B,WELLINGTON CIRCLE,90.0,90.0,90.0
182,BEDOK NTH RD,92.64,110.0,85.0
274A,JURONG WEST AVE 3,126.0,126.0,126.0
708,YISHUN AVE 5,72.86,92.0,67.0
90,TANGLIN HALT RD,81.36,110.0,60.0
50,STRATHMORE AVE,93.32,110.0,85.0
466C,SEMBAWANG DR,100.14,113.0,90.0
147,LOR 2 TOA PAYOH,97.73,110.0,86.0
181,BEDOK NTH RD,102.36,110.0,92.0
462,CLEMENTI AVE 3,90.0,90.0,90.0
33,EUNOS CRES,72.09,90.0,60.0
36,EUNOS CRES,81.58,110.0,60.0
415,PANDAN GDNS,74.0,74.0,74.0
502,JURONG WEST AVE 1,77.22,89.0,74.0
165B,PUNGGOL CTRL,111.5,114.0,94.0
203A,PUNGGOL FIELD,103.75,110.0,85.0
89,TANGLIN HALT RD,82.34,110.0,60.0
52,STRATHMORE AVE,96.67,110.0,90.0
508A,WELLINGTON CIRCLE,87.16,90.0,85.0
466D,SEMBAWANG DR,98.69,113.0,90.0
156,RIVERVALE CRES,90.17,91.0,90.0
408A,FERNVALE RD,103.68,115.0,95.0
702,YISHUN AVE 5,71.35,92.0,67.0
48,LOWER DELTA RD,42.76,47.0,39.0
302,UBI AVE 1,67.22,103.0,63.0
49,JLN TIGA,90.75,93.0,85.0
51,STRATHMORE AVE,91.77,110.0,85.0
268B,COMPASSVALE LINK,96.48,111.0,90.0
405A,FERNVALE LANE,102.5,112.0,93.0
154,BT BATOK ST 11,70.9,80.0,67.0
151,RIVERVALE CRES,104.9,110.0,91.0
301,UBI AVE 1,69.26,103.0,63.0
914,JURONG WEST ST 91,88.88,107.0,73.0
205A,PUNGGOL FIELD,103.6,110.0,90.0
409B,FERNVALE RD,105.0,115.0,95.0
80,MARINE PARADE CTRL,66.0,66.0,66.0
154,RIVERVALE CRES,90.33,91.0,90.0
150,RIVERVALE CRES,90.18,91.0,90.0
265B,COMPASSVALE LINK,92.0,92.0,92.0
268A,COMPASSVALE LINK,97.11,111.0,90.0
267A,COMPASSVALE LINK,94.0,111.0,90.0
201B,TAMPINES ST 21,72.17,82.0,67.0
6A,BOON TIONG RD,103.15,115.0,91.0
45,JLN TIGA,100.74,110.0,85.0
3C,UPP BOON KENG RD,96.15,110.0,90.0
3D,UPP BOON KENG RD,95.29,110.0,85.0
15,MARINE TER,42.2,43.0,42.0
75A,REDHILL RD,105.22,115.0,100.0
34,EUNOS CRES,86.05,110.0,60.0
627,JURONG WEST ST 65,130.0,130.0,130.0
204A,PUNGGOL FIELD,105.41,110.0,90.0
265C,COMPASSVALE LINK,92.0,92.0,92.0
204,TAMPINES ST 21,65.44,81.0,60.0
163,WOODLANDS ST 13,81.67,91.0,67.0
156,WOODLANDS ST 13,92.17,97.0,91.0
226B,ANG MO KIO AVE 1,66.0,66.0,66.0
152,BT BATOK ST 11,69.08,80.0,67.0
304,UBI AVE 1,68.48,83.0,63.0
204C,PUNGGOL FIELD,101.43,110.0,90.0
269D,COMPASSVALE LINK,97.47,111.0,90.0
408C,FERNVALE RD,105.03,115.0,95.0
122,YUAN CHING RD,61.73,69.0,60.0
2D,UPP BOON KENG RD,95.56,110.0,90.0
49,STRATHMORE AVE,93.03,110.0,85.0
18,MARSILING LANE,64.38,73.0,60.0
274C,JURONG WEST ST 25,126.0,126.0,126.0
3A,UPP BOON KENG RD,94.35,110.0,85.0
204D,PUNGGOL FIELD,107.22,110.0,90.0
266A,COMPASSVALE BOW,92.0,92.0,92.0
269A,COMPASSVALE LINK,96.75,111.0,90.0
269C,COMPASSVALE LINK,94.47,111.0,90.0
164,WOODLANDS ST 13,78.57,97.0,67.0
166,WOODLANDS ST 13,71.12,92.0,67.0
153,RIVERVALE CRES,90.3,91.0,90.0
265D,COMPASSVALE BOW,92.0,92.0,92.0
269B,COMPASSVALE LINK,97.0,111.0,90.0
302C,ANCHORVALE LINK,130.0,130.0,130.0
26,NEW UPP CHANGI RD,66.0,66.0,66.0
31,EUNOS CRES,70.91,90.0,60.0
268C,COMPASSVALE LINK,95.91,111.0,90.0
307B,ANCHORVALE RD,125.89,128.0,125.0
340,ANG MO KIO AVE 1,66.0,66.0,66.0
18,JLN TENTERAM,95.8,105.0,85.0
267B,COMPASSVALE LINK,97.72,111.0,90.0
19,MARSILING LANE,61.0,71.0,60.0
389,BT BATOK WEST AVE 5,114.31,118.0,110.0
6B,BOON TIONG RD,102.89,115.0,91.0
4B,BOON TIONG RD,104.84,115.0,91.0
76A,REDHILL RD,104.12,115.0,100.0
636B,PUNGGOL DR,91.21,93.0,90.0
91,TANGLIN HALT RD,91.09,110.0,85.0
264F,COMPASSVALE BOW,92.0,92.0,92.0
2B,UPP BOON KENG RD,99.12,110.0,90.0
3B,UPP BOON KENG RD,96.86,110.0,90.0
265A,COMPASSVALE LINK,92.0,92.0,92.0
26A,JLN MEMBINA,60.0,60.0,60.0
43,JLN TIGA,105.0,111.0,93.0
677B,JURONG WEST ST 64,102.07,110.0,90.0
155,RIVERVALE CRES,105.06,110.0,91.0
338,ANG MO KIO AVE 1,66.0,66.0,66.0
37,CIRCUIT RD,58.28,62.0,58.0
152,RIVERVALE CRES,104.74,110.0,91.0
32,EUNOS CRES,79.05,90.0,60.0
986C,JURONG WEST ST 93,104.31,112.0,92.0
675A,JURONG WEST ST 64,100.96,110.0,91.0
195D,PUNGGOL RD,90.0,90.0,90.0
265E,COMPASSVALE BOW,92.0,92.0,92.0
264C,COMPASSVALE BOW,92.0,92.0,92.0
50,HAVELOCK RD,42.69,45.0,39.0
25B,JLN MEMBINA,94.0,110.0,90.0
722,CLEMENTI WEST ST 2,76.0,84.0,68.0
989D,JURONG WEST ST 93,108.33,114.0,93.0
987D,JURONG WEST ST 93,107.58,114.0,93.0
195C,PUNGGOL RD,90.0,90.0,90.0
27A,JLN MEMBINA,88.22,90.0,85.0
75B,REDHILL RD,104.24,115.0,100.0
987C,JURONG WEST ST 93,105.24,114.0,93.0
188,BOON LAY DR,45.08,48.0,37.0
525,JURONG WEST ST 52,72.45,91.0,67.0
337C,TAH CHING RD,97.16,114.0,92.0
678C,JURONG WEST ST 64,105.27,110.0,90.0
988A,JURONG WEST ST 93,103.73,114.0,94.0
274B,JURONG WEST ST 25,126.0,126.0,126.0
266B,COMPASSVALE BOW,92.0,92.0,92.0
264E,COMPASSVALE BOW,92.0,92.0,92.0
16,MARINE TER,42.33,43.0,42.0
986A,JURONG WEST ST 93,104.69,110.0,92.0
195B,PUNGGOL RD,90.0,90.0,90.0
28B,DOVER CRES,84.49,95.0,69.0
266C,COMPASSVALE BOW,92.0,92.0,92.0
195A,PUNGGOL RD,90.0,90.0,90.0
711,YISHUN AVE 5,75.6,96.0,67.0
220A,BEDOK CTRL,73.31,97.0,62.0
990A,JURONG WEST ST 93,55.67,93.0,48.0
264B,COMPASSVALE BOW,92.0,92.0,92.0
79B,TOA PAYOH CTRL,91.32,92.0,90.0
195E,PUNGGOL RD,90.0,90.0,90.0
150,WOODLANDS ST 13,92.7,97.0,91.0
530,JURONG WEST ST 52,72.79,91.0,67.0
264A,COMPASSVALE BOW,92.0,92.0,92.0
264D,COMPASSVALE BOW,92.0,92.0,92.0
108,YISHUN RING RD,69.67,105.0,60.0
727,CLEMENTI WEST ST 2,84.0,84.0,84.0
632B,PUNGGOL DR,91.17,93.0,90.0
633B,PUNGGOL DR,91.44,93.0,90.0
849,YISHUN RING RD,60.25,64.0,60.0
27B,JLN MEMBINA,105.17,110.0,90.0
253,JURONG EAST ST 24,69.04,83.0,67.0
221B,BEDOK CTRL,85.81,97.0,69.0
109,BT BATOK WEST AVE 6,60.63,70.0,59.0
25A,JLN MEMBINA,100.91,110.0,90.0
26D,JLN MEMBINA,75.37,90.0,60.0
305,UBI AVE 1,75.93,104.0,63.0
416,PANDAN GDNS,74.0,74.0,74.0
989A,JURONG WEST ST 93,107.45,114.0,93.0
987B,JURONG WEST ST 93,108.58,114.0,93.0
275B,COMPASSVALE LINK,90.42,92.0,90.0
273C,COMPASSVALE LINK,90.0,90.0,90.0
79C,TOA PAYOH CTRL,99.0,110.0,90.0
79E,TOA PAYOH CTRL,81.59,92.0,75.0
41,CHAI CHEE ST,72.28,91.0,67.0
150,BT BATOK ST 11,67.93,80.0,67.0
26B,JLN MEMBINA,79.82,85.0,60.0
626,JURONG WEST ST 65,130.0,130.0,130.0
436B,FERNVALE RD,91.34,96.0,69.0
202,JURONG EAST ST 21,71.0,83.0,68.0
990C,JURONG WEST ST 93,64.45,93.0,46.0
986B,JURONG WEST ST 93,101.88,112.0,92.0
635B,PUNGGOL DR,90.89,93.0,90.0
167D,PUNGGOL EAST,92.0,92.0,92.0
271B,SENGKANG CTRL,93.0,93.0,93.0
220C,BEDOK CTRL,98.28,112.0,87.0
157,BT BATOK ST 11,71.0,82.0,67.0
26C,JLN MEMBINA,75.2,90.0,60.0
721,CLEMENTI WEST ST 2,84.0,84.0,84.0
987A,JURONG WEST ST 93,109.19,114.0,93.0
632A,PUNGGOL DR,91.43,93.0,91.0
989B,JURONG WEST ST 93,108.16,114.0,93.0
632C,PUNGGOL DR,91.38,93.0,90.0
79A,TOA PAYOH CTRL,81.95,111.0,75.0
25,NEW UPP CHANGI RD,67.0,67.0,67.0
677A,JURONG WEST ST 64,106.46,111.0,93.0
633A,PUNGGOL DR,91.47,93.0,91.0
636A,PUNGGOL DR,91.41,93.0,91.0
220B,BEDOK CTRL,98.78,112.0,87.0
75C,REDHILL RD,105.07,115.0,100.0
235,JURONG EAST ST 21,68.0,68.0,68.0
990B,JURONG WEST ST 93,63.58,93.0,46.0
504,JURONG WEST ST 51,80.04,89.0,74.0
678B,JURONG WEST ST 64,106.0,110.0,90.0
635A,PUNGGOL DR,91.28,93.0,91.0
635C,PUNGGOL DR,91.42,93.0,90.0
226E,ANG MO KIO AVE 1,66.0,66.0,66.0
436C,FERNVALE RD,89.2,96.0,69.0
277B,COMPASSVALE LINK,90.36,92.0,90.0
79D,TOA PAYOH CTRL,91.19,92.0,90.0
303B,PUNGGOL CTRL,93.3,94.0,93.0
678D,JURONG WEST ST 64,106.05,111.0,92.0
676B,JURONG WEST ST 64,108.23,110.0,92.0
167C,PUNGGOL EAST,92.0,92.0,92.0
436D,FERNVALE RD,86.14,96.0,69.0
273A,COMPASSVALE LINK,90.0,90.0,90.0
168A,PUNGGOL EAST,92.0,92.0,92.0
275A,COMPASSVALE LINK,90.44,92.0,90.0
275D,COMPASSVALE LINK,90.68,92.0,90.0
675B,JURONG WEST ST 64,108.87,110.0,92.0
167B,PUNGGOL EAST,92.0,92.0,92.0
302B,ANCHORVALE LINK,65.37,88.0,44.0
436A,FERNVALE RD,91.14,96.0,69.0
148,POTONG PASIR AVE 1,77.08,93.0,64.0
167A,PUNGGOL EAST,92.0,92.0,92.0
272C,SENGKANG CTRL,90.0,90.0,90.0
146,POTONG PASIR AVE 1,77.71,93.0,64.0
988B,JURONG WEST ST 93,104.0,110.0,93.0
988C,JURONG WEST ST 93,104.34,114.0,94.0
168B,PUNGGOL EAST,92.0,92.0,92.0
219A,BEDOK CTRL,77.38,97.0,62.0
275C,COMPASSVALE LINK,90.67,92.0,90.0
252,JURONG EAST ST 24,68.24,71.0,67.0
503,JURONG WEST AVE 1,77.87,89.0,74.0
676A,JURONG WEST ST 64,99.87,111.0,91.0
989C,JURONG WEST ST 93,108.46,114.0,93.0
273B,COMPASSVALE LINK,90.0,90.0,90.0
277C,COMPASSVALE LINK,90.56,92.0,90.0
677C,JURONG WEST ST 64,104.75,110.0,90.0
273D,COMPASSVALE LINK,90.0,90.0,90.0
219B,BEDOK CTRL,99.79,112.0,87.0
28D,DOVER CRES,104.49,124.0,95.0
272B,SENGKANG CTRL,90.0,90.0,90.0
277A,COMPASSVALE LINK,90.49,92.0,90.0
221C,BEDOK CTRL,84.96,97.0,69.0
219C,BEDOK CTRL,101.22,115.0,87.0
678A,JURONG WEST ST 64,107.44,110.0,92.0
272A,SENGKANG CTRL,90.0,90.0,90.0
270A,SENGKANG CTRL,93.0,93.0,93.0
277D,COMPASSVALE LINK,90.4,92.0,90.0
221A,BEDOK CTRL,94.26,112.0,87.0
174,BOON LAY DR,59.0,59.0,59.0
337A,TAH CHING RD,81.9,94.0,62.0
301A,PUNGGOL CTRL,93.32,94.0,93.0
132,MARSILING RISE,83.75,93.0,67.0
191,BOON LAY DR,45.14,48.0,37.0
28C,DOVER CRES,86.01,95.0,69.0
272D,SENGKANG CTRL,90.0,90.0,90.0
337D,TAH CHING RD,95.86,114.0,92.0
219D,BEDOK CTRL,81.61,97.0,69.0
338A,TAH CHING RD,93.48,94.0,92.0
28A,DOVER CRES,104.46,124.0,95.0
301C,PUNGGOL CTRL,93.2,94.0,93.0
271A,SENGKANG CTRL,93.0,93.0,93.0
256,JURONG EAST ST 24,67.17,68.0,67.0
18A,HOLLAND DR,74.64,92.0,67.0
516,WEST COAST RD,68.0,68.0,68.0
18D,HOLLAND DR,97.62,117.0,87.0
301B,PUNGGOL CTRL,93.04,94.0,93.0
441B,CLEMENTI AVE 3,85.72,96.0,70.0
303A,PUNGGOL CTRL,93.14,94.0,93.0
271C,SENGKANG CTRL,93.0,93.0,93.0
515A,TAMPINES CTRL 7,102.6,110.0,50.0
515B,TAMPINES CTRL 7,109.83,114.0,95.0
518C,TAMPINES CTRL 7,109.27,114.0,105.0
515C,TAMPINES CTRL 7,108.8,114.0,107.0
515D,TAMPINES CTRL 7,109.18,110.0,105.0
303C,PUNGGOL CTRL,93.12,94.0,93.0
18C,HOLLAND DR,107.34,117.0,92.0
518B,TAMPINES CTRL 7,109.72,114.0,107.0
518A,TAMPINES CTRL 7,103.18,110.0,92.0
18B,HOLLAND DR,77.47,92.0,67.0
518D,TAMPINES CTRL 7,109.29,110.0,109.0
488,ADMIRALTY LINK,94.82,96.0,94.0
489,ADMIRALTY LINK,94.76,96.0,94.0
490,ADMIRALTY LINK,94.0,94.0,94.0
